SMILES,Class taste,Taste
NC(CCC(O)=O)C(=O)NCC(O)=O,Umaminess,Umami
CCC(C)C(NC(=O)C(N)CCC(O)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC(C)C)C(O)=O,Umaminess,Umami
NC(CCC(O)=O)C(=O)NC(CC(N)=O)C(O)=O,Umaminess,Umami
NC(CCC(O)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,MSG-like; Umami 
CCC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(N)CCC(O)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC(C)C)C(O)=O,Umaminess,Umami
NC(CCC(O)=O)C(=O)N1CCCC1C(O)=O,Umaminess,Umami
NC(CCC(O)=O)C(=O)N1CCCC1C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CCC(N)=O)NC(=O)C(N)CCC(O)=O)C(O)=O,Umaminess,Umami
NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(O)=O,Umaminess,Umami
CCOC(=O)CCCNC(=O)OC1CC(C)CCC1C(C)C,Umaminess,Umami
NCC(=O)NC(CS)C(=O)NCC(O)=O,Umaminess,Umami
NCC(=O)NCC(=O)NC(CC(N)=O)C(=O)N1CCCC1C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)CN)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CC(O)=O)C(=O)NCC(=O)NC(C(C)O)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
NC(CCC(O)=O)C(=O)NC(CC(O)=O)C(O)=O,Umaminess,"Brothy, Brothy (6.0), MSG-like, Salty/Umami (6.0); Like MSG; Umami"
[K+].NC(CCC(O)=O)C(=O)NC(CC(O)=O)C([O-])=O,Umaminess,Indistinct umami
NC(CCC(O)=O)C(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Weak umami; MSG-like(2); Like MSG; Umami
NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,MSG-like(2); Umami
NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,"Brothy, Brothy (6.0), MSG-like, Salty/Umami (6.0), Umami; Like MSG, Umami; Umami"
[K+].NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C([O-])=O,Umaminess,Indistinct umami
CC(C)CC(NC(=O)C(CCC(O)=O)NC(=O)C(N)CCC(O)=O)C(O)=O,Umaminess,Umami
NC(CCC(O)=O)C(=O)NCC(=O)NC(CO)C(O)=O,Umaminess,"Brothy, MSG-like (neutral); Like MSG; Umami"
CC(NC(=O)C(CCC(O)=O)NC(=O)C(CO)NC(=O)CNC(=O)C(N)CCC(O)=O)C(=O)N1CCCC1C(=O)NC(CC(O)=O)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C(N)CCC(O)=O)C(O)=O,Umaminess,Umami
NCCCCC(NC(=O)C(N)CCC(O)=O)C(O)=O,Umaminess,Umami (6.0); Umami
NC(CCC(O)=O)C(=O)NC(CO)C(O)=O,Umaminess,"Brothy, Weak brothy (6.0), MSG-like (6.0); Umami"
CC(O)C(NC(=O)C(N)CCC(O)=O)C(O)=O,Umaminess,Brothy taste; Umami
CC(C)C(NC(=O)C(N)CCC(O)=O)C(O)=O,Umaminess,Umami/Sweet; Umami
NCC(=O)NC(CC(O)=O)C(O)=O,Umaminess,Umami
NCC(=O)NC(CC(O)=O)C(=O)NCC(O)=O,Umaminess,Umami (neutral); Umami(2)
NCC(=O)NC(CCC(O)=O)C(=O)NCC(O)=O,Umaminess,"Umami = Bitter; Umami, bitter; Umami"
NC1=NC2=C(N=CN2C2OC(COP(O)(O)=O)C(O)C2O)C(=O)N1,Umaminess,Umami
[Na+].[Na+].NC1=NC2=C(N=CN2C2OC(COP([O-])([O-])=O)C(O)C2O)C(=O)N1,Umaminess,Umami
CC(O)C(NC(=O)C(CC1=CNC=N1)NC(=O)C(CS)NC(=O)C(N)CC1=CNC=N1)C(=O)NC(CC(N)=O)C(O)=O,Umaminess,Umami
CC(C)C(NC(=O)C(N)CC1=CNC=N1)C(O)=O,Umaminess,Umami
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC(C)C)C(O)=O,Umaminess,Umami
OC1C(O)C(OC1COP(O)(O)=O)N1C=NC2=C1N=CNC2=O,Umaminess,Umami
NCCCCC(N)C(=O)NCC(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C(CO)NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(N)CCCCN)C(=O)NC(C)C(O)=O,Umaminess,Umami
CC(C)CC(N)C(=O)NC(CC(O)=O)C(=O)NC(CC(C)C)C(O)=O,Umaminess,Umami
CC(C)CC(N)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(O)=O,Umaminess,Umami
CC(C)CC(N)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Umami
CC(C)CC(N)C(=O)NCC(=O)NC(C)C(=O)NCC(=O)NCC(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C)C(O)=O,Umaminess,Umami
NC(C(O)=O)C1=CC(=O)NO1,Umaminess,Umami
CC(C)CC(N)C(=O)N1CCCC1C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)C)C(O)=O,Umaminess,Umami
CC(C)CC(N)C(=O)NC(CO)C(=O)NC(CCC(O)=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccc(cc1)O)C(=O)N1CCCC1C(O)=O,Umaminess,Umami
CCNC(=O)CCC(N)C(O)=O,Umaminess,Umami
NC(C1CC(=O)NO1)C(O)=O,Umaminess,Umami
CC(C)CC(N)C(=O)NC(C(C)C)C(=O)NCC(O)=O,Umaminess,Umami
CC(C)CC(N)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(O)=O)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
[Na+].CC(C)CC(NC(=O)C(CO)NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(N)CCCCN)C(=O)NC(C)C(O)=O.NC(CCC(O)=O)C([O-])=O,Umaminess,Umami increased
[Na+].[Cl-].CC(C)CC(NC(=O)C(CO)NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(N)CCCCN)C(=O)NC(C)C(O)=O,Umaminess,Umami increased
[Mg+2].NC(CCC(O)=O)C([O-])=O.NC(CCC(O)=O)C([O-])=O,Umaminess,Umami
COC(=O)c1ccc(cc1)C(=O)NC1CC(C)CCC1C(C)C,Umaminess,Umami
[NH4+].NC(CCC(O)=O)C([O-])=O,Umaminess,Umami
[K+].NC(CCC(O)=O)C([O-])=O,Umaminess,Umami
[Na+].NC(CCS([O-])(=O)=O)C(O)=O,Umaminess,Umami
[Na+].NC(C(O)CC(O)=O)C([O-])=O,Umaminess,Umami
[Na+].NC(CC(O)=O)C([O-])=O,Umaminess,Umami
[Na+].NC(CCC(O)=O)C([O-])=O,Umaminess,Umami(7); Salty/Umami
[Na+].NC(C([O-])=O)C1=CC(=O)NO1,Umaminess,Umami
[Na+].NC(C1CC(=NO1)O)C([O-])=O,Umaminess,Umami
[Na+].NC(CCCC([O-])=O)C(O)=O,Umaminess,Umami
OC1COC(O)(CNC(CCC(O)=O)C(O)=O)C(O)C1O,Umaminess,Umami
OC1COC(O)(CN2C(CCC2=O)C(O)=O)C(O)C1O,Umaminess,Umami
COc1cc(ccc1O)CNC(=O)CCCCO,Umaminess,Umami
CC(O)C(O)C(O)C(=O)NCCc1ccc(cc1)O,Umaminess,Umami
OCC(O)C(O)C(O)C(O)C(=O)NCCc1ccc(cc1)O,Umaminess,Umami
OC(=O)CCC(=O)NCCc1ccc(cc1)O,Umaminess,Umami
CCCC(CCC)NC(=O)c1ccc2c(c1)OCO2,Umaminess,Umami
OCC(O)C(O)CC(NC1=NC2=C(N=CN2C2OC(COP(O)(O)=O)C(O)C2O)C(=O)N1)C(O)=O,Umaminess,Umami
OCCC(NC1=NC2=C(N=CN2C2OC(COP(O)(O)=O)C(O)C2O)C(=O)N1)C(O)=O,Umaminess,Umami
CC(NC1=NC2=C(N=CN2C2OC(COP(O)(O)=O)C(O)C2O)C(=O)N1)C(O)=O,Umaminess,Umami
CSCCNC1=NC2=C(N=CN2C2OC(COP(O)(O)=O)C(O)C2O)C(=O)N1,Umaminess,Umami
CCCSCNC1=NC2=C(N=CN2C2OC(COP(O)(O)=O)C(O)C2O)C(=O)N1,Umaminess,Umami
COc1ccc(c(c1)OC)CNC(=O)C(=O)NCCc1ccccn1,Umaminess,Umami
CCCCNC1=NC2=C(N=CN2C2OC(COP(O)(O)=O)C(O)C2O)C(=O)N1,Umaminess,Umami
CC(O)C(=O)NC1=NC2=C(N=CN2C2OC(COP(O)(O)=O)C(O)C2O)C(=O)N1,Umaminess,Umami
CC(C)C1CCC(C)C2C1C2C(=O)NC1CCCC1,Umaminess,Umami
CC(O)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(N)CC(N)=O)C(O)=O,Umaminess,Umami
OCC(O)C(O)C(O)C(O)C(=O)NCCOP(O)(O)=O,Umaminess,Umami
CC(O)CCC(=O)NCCc1ccccc1,Umaminess,Umami
CC(O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC(N)=O)C(=O)NC(Cc1ccccc1)C(O)=O,Umaminess,Umami
CC(C)C(NC(=O)C(NC(=O)C(N)CC(N)=O)C(C)C)C(=O)NCC(=O)NC(CCC(O)=O)C(=O)NC(C(C)O)C(O)=O,Umaminess,Umami
NC(CC(N)=O)C(=O)NC(Cc1ccc(cc1)O)C(O)=O,Umaminess,Umami
Cl.Cl.NCCCC(N)C(=O)NC(CCCN)C(O)=O,Umaminess,Umami
CC(NC(=O)C(C)NC(=O)C1CCCN1)C(O)=O,Umaminess,Umami
CC(NC(=O)C1CCCN1)C(=O)NC(CCC(N)=O)C(O)=O,Umaminess,Umami
CC(O)C(NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C(CC(O)=O)NC(=O)C1CCCN1)C(O)=O,Umaminess,Umami
OC(=O)CCC(NC(=O)C1CCCN1)C(O)=O,Umaminess,Umami
CC(O)C(NC(=O)C(CCC(O)=O)NC(=O)C1CCCN1)C(O)=O,Umaminess,Umami
OC(=O)C1CCCN1C(=O)C1CCC(=O)N1,Umaminess,Weak umami; MSG-like
NC(=O)CCC(NC(=O)C1CCCN1C(=O)C1CCC(=O)N1)C(O)=O,Umaminess,MSG-like 
OC(=O)CCC(NC(=O)C1CCCN1C(=O)C1CCC(=O)N1)C(O)=O,Umaminess,Weak umami; MSG-like
OCC(NC(=O)C1CCCN1C(=O)C1CCC(=O)N1)C(O)=O,Umaminess,Weak umami; MSG-like
OCC(NC(=O)C1CCCN1)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Umami
CSCCC(NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(NC(=O)C1CCCN1)C(C)C)C(=O)NC(CS)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(N)CCC(N)=O)C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(O)=O,Umaminess,Umami
CCC(C)C(NC(=O)C(C)NC(=O)C(NC(=O)C(N)CCC(N)=O)C(C)C)C(=O)NC(C)C(=O)NC(CC1=CNC=N1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(O)=O)C(=O)NC(C)C(=O)NC(CCCCN)C(O)=O,Umaminess,Umami
CCC(C)C(NC(=O)C(C)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC(O)=O)NC(=O)C(CO)NC(=O)C(CCC(O)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(O)=O)NC(=O)CNC(=O)C(N)CCCN=C(N)N)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(O)=O,Umaminess,Umami
NCCCCC(NC(=O)C(N)CCCN=C(N)N)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C(N)CCCN=C(N)N)C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C1CCCN1C(=O)C(N)CCCN=C(N)N)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CS)C(O)=O,Umaminess,"Umami; Umami, kokumi"
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(O)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
CC(NC(=O)C(N)CO)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(O)=O,Umaminess,Umami
NC(CO)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Umami
NC(CO)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,MSG-like; Umami 
CC(C)CC(NC(=O)C(N)CO)C(=O)NC(C)C(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCCCN)C(=O)NCC(O)=O,Umaminess,Umami; Umami/Sour
CC(C)CC(NC(=O)C(N)CO)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Sour/Umami; Umami
NC(CO)C(=O)N1CCCC1C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Umami
NC(CO)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
NC(CO)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
NC(CO)C(=O)NC(Cc1ccccc1)C(O)=O,Umaminess,Umami
NC(CO)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Umami
CSCCC(NC(=O)C(NC(=O)C(N)CO)C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CO)C(=O)NC(CCC(O)=O)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
CC(O)C(N)C(=O)NC(C)C(=O)NC(Cc1ccc(cc1)O)C(O)=O,Umaminess,"Umami; Sour, umami"
OC1CC(O)(CC(OC(=O)c2cc(c(c(c2)O)O)O)C1O)C(O)=O,Umaminess,Umami
CC(O)C(N)C(=O)NC(CCC(O)=O)C(O)=O,Umaminess,Weak umami; MSG-like; Umami
CSCCC(NC(=O)C(CS)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)C(O)=O,Umaminess,Umami
CC(C)C(N)C(=O)NC(CC(O)=O)C(=O)NC(C(C)C)C(O)=O,Umaminess,Umami
CC(C)C(N)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)C)C(O)=O,Umaminess,Umami (neutral); Umami(3)
CC(C)C(N)C(=O)NC(C)C(=O)NC(C(C)C)C(O)=O,Umaminess,Umami
CC(C)C(N)C(=O)NC(CC(O)=O)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C(CCC(O)=O)NC(=O)C(N)C(C)C)C(O)=O,Umaminess,Umami
CC(C)C(N)C(=O)NCC(=O)NCC(O)=O,Umaminess,Umami
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(CC(O)=O)NC(=O)C(NC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(N)C(C)C)C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(O)=O,Umaminess,Umami
CC(C)C(N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CO)C(=O)NC(Cc1ccc(cc1)O)C(O)=O,Umaminess,Umami
CC(C)CC(NC(=O)C(NC(=O)C(CC(O)=O)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(CCC(O)=O)NC(=O)C(CC(O)=O)NC(=O)C(C)NC(=O)C(NC(=O)C(N)C(C)C)C(C)O)C(C)C)C(=O)NC(CCCCN)C(O)=O,Umaminess,Umami
CC(C)C(N)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CCC(O)=O)C(=O)NC(C(C)O)C(O)=O,Umaminess,Umami
[Na+].[Na+].OC1C(O)C(OC1COP([O-])([O-])=O)N1C=NC2=C1NC(=O)NC2=O,Umaminess,Umami
OC1C(O)C(OC1COP(O)(O)=O)N1C=NC2=C1NC(=O)NC2=O,Umaminess,Umami
CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(cc1)O)C(C)O)C(O)=O,Umaminess,Umami
CSCCC(NC(=O)CCC(N)C(O)=O)C(O)=O,Umaminess,Umami
NC(CCC(=O)NC(CS)C(=O)NCCC(O)=O)C(O)=O,Umaminess,Umami
CC(O)=O,Sourness,Sour
OC(=O)CCCCC(O)=O,Sourness,Sour
CC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(C)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(C)N)C(=O)NC(CC1=CNC=N1)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CCC(O)=O)C(O)=O,Sourness,Sourness
OCC(O)C1OC(=O)C(=C1O)O,Sourness,Sour
OC(=O)c1ccccc1,Sourness,Sour
OC(O)=O,Sourness,Sour
OC(=O)CC(O)(CC(O)=O)C(O)=O,Sourness,Sour(4); Sour/Sweet
[Na+].[Na+].COC(CN(S([O-])(=O)=O)S([O-])(=O)=O)OC,Sourness,Sour
[Na+].[Na+].COCCN(S([O-])(=O)=O)S([O-])(=O)=O,Sourness,Sour
[Na+].[Na+].CC(C)CN(S([O-])(=O)=O)S([O-])(=O)=O,Sourness,Sour
[Na+].[Na+].CCOCCCN(S([O-])(=O)=O)S([O-])(=O)=O,Sourness,Sour
[Na+].[Na+].CCCCCC(C)N(S([O-])(=O)=O)S([O-])(=O)=O,Sourness,Sour
[Na+].[Na+].CCCCCCCC(C)N(S([O-])(=O)=O)S([O-])(=O)=O,Sourness,Sour
[Na+].[Na+].CC(C)N(S([O-])(=O)=O)S([O-])(=O)=O,Sourness,Sour
[Na+].[Na+].CCCN(S([O-])(=O)=O)S([O-])(=O)=O,Sourness,Sour
OC=O,Sourness,Sour
OC(=O)C=CC(O)=O,Sourness,Sour
OCC(O)C(O)C(O)C(O)C(O)=O,Sourness,Sour
Cl,Sourness,Sour
CC(O)C(O)=O,Sourness,Sour(4); Umami
OC(CC(O)=O)C(O)=O,Sourness,Sour
O[N+]([O-])=O,Sourness,Sour
OC(=O)C(O)=O,Sourness,Sour
OP(O)(O)=O,Sourness,Sour
CCC(O)=O,Sourness,Sour
OC(=O)c1ccc(c(c1)O)O,Sourness,Sour/Bitter; Sour
CC(=O)C(O)=O,Sourness,Sour
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)S([O-])(=O)=O,Sourness,Sour
[Na+].[O-]S(=O)(=O)NC1=Nc2ccccc2S1,Sourness,Sour; Non-sweet
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1F)F,Sourness,Sour; Non-sweet
[Na+].CC(=O)c1ccccc1NS([O-])(=O)=O,Sourness,Non-sweet; Sour
[Na+].Cc1ccc(c(c1)Cl)NS([O-])(=O)=O,Sourness,Sour
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1F)I,Sourness,Sour
[Na+].Cc1ccc(c(c1)NS([O-])(=O)=O)F,Sourness,Sour; Non-sweet
[Na+].COc1cc(ccc1NS([O-])(=O)=O)N(=O)=O,Sourness,Sour; Non-sweet
[Na+].COc1ccc(cc1NS([O-])(=O)=O)C,Sourness,Sour
[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)Cl)N1CCOCC1,Sourness,Non-sweet; Sour
[Na+].CCOc1ccc(c(c1)N(=O)=O)NS([O-])(=O)=O,Sourness,Sour; Non-sweet
[Na+].CCCC1=C(C)N=C(NS([O-])(=O)=O)S1,Sourness,Sour; Non-sweet
[Na+].[O-]S(=O)(=O)NC1=NN=C(Cc2ccccc2)S1,Sourness,Sour; Non-sweet
[Na+].Cc1ccc(c(c1)NS([O-])(=O)=O)N(=O)=O,Sourness,Sour
[Na+].CC(C)(C)C1=CC(=NO1)NS([O-])(=O)=O,Sourness,Sour
[Na+].CCC(C)c1ccc(cc1)NS([O-])(=O)=O,Sourness,Non-sweet; Sour
OC(=O)CCC(O)=O,Sourness,Sour(3); Umami
OS(O)(=O)=O,Sourness,Sour
OC(C(O)C(O)=O)C(O)=O,Sourness,Sour(5); Umami
OC(=O)C(Cl)(Cl)Cl,Sourness,Sour
[Na+].[Na+].[Na+].CN(CCN(S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,Sourness,Sour
NCCCC(O)=O,Sourness,Sour
[NH4+].[Cl-],Saltiness,Salty; Salty/Bitter
[Cl-].[Cl-].[Ba+2],Saltiness,Bitter/Salty; Salty
[Cl-].[Cl-].[Ca+2],Saltiness,Bitter; Salty(2)
[Na+].[Na+].CCC(C)CCCCN(S([O-])(=O)=O)S([O-])(=O)=O,Saltiness,Salty
[Na+].[Na+].CCCCCN(S([O-])(=O)=O)S([O-])(=O)=O,Saltiness,Salty
Cl[Fe](Cl)Cl,Saltiness,Salty
[Pb+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O,Saltiness,Salty
[Li+].[Cl-],Saltiness,Salty(2)
NCCCC(N)C(=O)NCCS(O)(=O)=O,Saltiness,Salty
NCCCC(N)C(=O)NCCCC(O)=O,Saltiness,Salty
Cl.NCCCCC(N)C(=O)NCCS(O)(=O)=O,Saltiness,Salty
Cl.NCCCC(N)C(=O)NCCS(O)(=O)=O,Saltiness,Salty
Cl.NCCCC(N)C(=O)NCCC(O)=O,Saltiness,Salty
Cl.NCCCC(N)C(=O)NCCCC(O)=O,Saltiness,Salty
[Cl-].[K+],Saltiness,Salty(3); Bitter
[Na+].[Cl-],Saltiness,Salty
COc1ccc(cc1O)C1CC(=O)c2c(cc(cc2O1)O)O,Multitaste,Bitter; Sweet
NC1(CCCCC1)C(O)=O,Multitaste,Sweet/Bitter; Bitter/Sweet
NC1(CCCCCCC1)C(O)=O,Multitaste,Sweet/Bitter
NC1(CCCC1)C(O)=O,Multitaste,Sweet/Bitter
ON=CC1=CCCCCC1,Multitaste,Sweet/Bitter
OC(=O)CC1NC(=O)CN(C1=O)c1ccccc1,Multitaste,Sour/Bitter
OC(=O)CC1(CCCCCC1)NC(=O)Nc1ccc(cc1)C#N,Multitaste,Bitter/Sweet
CC(C)C(C(O)=O)S(=O)(=O)c1ccc(cc1)Br,Multitaste,Sweet/Bitter
NC(Cc1c(cc(c(c1Br)C(N)=O)Br)Br)C(O)=O,Multitaste,Sweet/Bitter
CC(C)(OCC(O)=O)C1CCC(=CC1)C=NO,Multitaste,Non-sweet (Sour); Sweet
CC(C)COS(=O)(=O)NC1CCCCC1,Multitaste,Sweet/Bitter
CCCCCCCCCCC=CC=O,Multitaste,Bitter/Sweet
CC(CC(O)=O)S(=O)(=O)c1ccc(cc1)C,Multitaste,Sweet/Bitter
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)C1CCCCC1,Multitaste,Bitter/Sweet
OC(=O)CC(NC(=O)Nc1ccc(cc1)C#N)C1CCCCCCC1,Multitaste,Bitter/Sweet
CC(=O)OCCCc1ccccc1,Multitaste,Bitter/Sweet
CC(C)C(=O)OCCCc1ccccc1,Multitaste,Bitter/Sweet
Clc1ccc2c(c1)C(=O)NS2(=O)=O,Multitaste,Sweet/Bitter
[Na+].Clc1ccc2c(c1)C(=O)[N-]S2(=O)=O,Multitaste,Sweet/Bitter
Brc1ccc2c(c1)S(=O)(=O)NC2=O,Multitaste,Sweet/Bitter
[Na+].Brc1ccc2c(c1)S(=O)(=O)[N-]C2=O,Multitaste,Sweet/Bitter
Clc1ccc2c(c1)S(=O)(=O)NC2=O,Multitaste,Sweet/Bitter
[Na+].Clc1ccc2c(c1)S(=O)(=O)[N-]C2=O,Multitaste,Sweet/Bitter
CC(C)=CCCC(C)=O,Multitaste,Bitter/Sweet
Clc1cccc2c1S(=O)(=O)NC2=O,Multitaste,Sweet/Bitter
[Na+].Clc1cccc2c1S(=O)(=O)[N-]C2=O,Multitaste,Sweet/Bitter
CC(C)CC(NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(CCC(O)=O)NC(=O)C(C)N)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Umami, sour"
CC(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(CC(O)=O)C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Umami, sweet, kokumi"
CC(C)CC(NC(=O)CNC(=O)C(C)N)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Bitter, kokumi, weak umami"
CC(N)C(=O)NC(CC(O)=O)C(O)=O,Multitaste,Bitter; Bitter > Umami; Umami
CSCCC(NC(=O)C(C)N)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(C(C)O)C(=O)NC(CC(O)=O)C(=O)NC(CCCCN)C(O)=O,Multitaste,"Sour, umami, sweet"
CC(NC(=O)C1CCCN1C(=O)C(C)NC(=O)C1CCCN1)C(O)=O,Multitaste,"Sour, salty"
CC(N)C(=O)NC(CO)C(=O)NC(CCC(O)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Sour, slight bitter"
[Na+].NC(CC([O-])=O)C(=O)NC(CC(O)=O)C(O)=O,Multitaste,Salty/Umami
